CountryName,CountryCode,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Paraguay,PRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2786102294922,NA,18.5139999389648,NA,NA,16.473949432373,NA,13.5867700576782,13.6853199005127,12.2458400726318,10.4074602127075,9.71111011505127,10.224100112915,9.96965026855469,8.40308952331543,7.21245002746582,5.44742012023926,6.75222015380859,NA,NA,NA,NA,11.3803997039795,NA,NA,NA,15.5808897018433,17.8711700439453,17.7086505889893
Peru,PER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9762401580811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0933990478516,NA,NA,13.2251901626587,11.1450996398926,9.17827987670898,8.74158954620361,9.74999046325684,NA,10.3167400360107,7.18721008300781,4.07208013534546,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.17149019241333,3.91243004798889,3.42146992683411,5.0693302154541,5.81103992462158,5.37263011932373,2.24062991142273
Philippines,PHL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1301708221436,20.6923294067383,NA,7.98458003997803,6.45851993560791,5.40530014038086,5.06346988677979,6.18798017501831,7.53577995300293,7.84493017196655,7.0440502166748,5.13158988952637,NA,NA,NA,NA,5.36355495452881,6.21662616729736,7.29458236694336,NA,9.76740550994873,9.90016460418701,9.70888519287109,12.8664636611938,8.6727466583252
Poland,POL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25932002067566,NA,2.04906988143921,2.20532989501953,1.88911998271942,1.70969998836517,1.63153994083405,1.61180996894836,1.79622995853424,2.23772001266479,2.7354199886322,2.6259400844574,2.99222993850708,3.29097008705139,3.66162991523743,3.91518998146057,4.1935601234436,4.46778011322021,4.66913986206055,4.44376993179321,5.34361982345581,4.38709020614624,3.92719006538391,NA
Portugal,PRT,NA,NA,34.3394584655762,31.7457008361816,NA,29.1997604370117,NA,31.3572998046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88058996200562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139310002326965,0.348960012197495,0.657649993896484,0.716859996318817,NA,NA,NA,NA
Post-demographic dividend,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pre-demographic dividend,PRE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puerto Rico,PRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1303796768188,8.88327980041504,7.10257005691528,3.93046998977661,4.10200023651123,9.14671039581299,NA,4.27993011474609,NA,NA,NA,NA
Qatar,QAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9755296707153,NA,NA,14.316840171814,13.6053400039673,12.8220300674438,NA,NA,NA,NA,NA,9.08780956268311,NA,NA,NA,NA,NA,NA,7.95726013183594,5.44369983673096,NA,1.8666900396347,2.08139991760254,NA,NA,NA,3.97105002403259,3.91722989082336,NA,2.64516997337341,NA,4.92406988143921,3.9449999332428,3.23551988601685,6.90066003799438,5.63414001464844,4.15146017074585,2.13550996780396,NA,1.57027995586395,2.11769008636475,NA,NA
Romania,ROU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02116012573242,4.92487001419067,3.2478199005127,5.45688009262085,2.10911011695862,6.7707200050354,12.487190246582,19.13205909729,17.2886600494385,20.4365100860596,13.8700895309448,5.06883001327515,5.53400993347168,5.57937002182007,7.32747983932495,NA,7.78009986877441,13.9242095947266,9.51873016357422,10.4601497650146,11.2360496520996,11.7800998687744,NA,NA,NA
Russian Federation,RUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45507001876831,5.44527006149292,2.37510991096497,2.19177007675171,0.594240009784698,0.654569983482361,0.174449995160103,NA,NA,NA
Rwanda,RWA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9972896575928,12.6568403244019,7.42215013504028,NA,5.71033000946045,7.43323993682861
Samoa,WSM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.73675012588501,6.66499996185303,NA,24.4503498077393,NA,NA,NA,NA,NA,NA,NA,8.00424957275391,NA,4.4953498840332,0.261437922716141,NA,6.96329259872437,4.42615652084351,1.81375801563263,1.75554096698761,NA,NA,NA,NA,NA
San Marino,SMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.69800996780396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.82905960083008,15.8790197372437,8.25687980651855,4.70809984207153,6.35837984085083
Sao Tome and Principe,STP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2120208740234,28.4498805999756,15.1755104064941,NA,15.4474401473999,15.4861898422241,16.3642501831055,17.0031204223633,NA,14.7454738616943,10.8035297393799,12.0384998321533,7.80064010620117,NA,NA,NA,NA,NA,NA,NA
Saudi Arabia,SAU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9078702926636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Senegal,SEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.348030090332,57.5463714599609,59.5406799316406,NA,NA,NA,NA,NA,43.971996307373,41.8065414428711,38.5469970703125,NA,NA,NA,NA,NA,NA,NA,57.8585090637207
Serbia,SRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93600988388062,2.93532991409302,4.17650985717773,5.31750011444092,1.25556004047394,NA,0.721719980239868,NA,0.550100028514862,2.03278994560242,2.48817992210388,3.27468991279602,3.46850991249084,3.29773998260498,2.60002994537354
Seychelles,SYC,NA,NA,NA,NA,NA,NA,NA,NA,6.14524984359741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00671005249023,1.94667994976044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30671000480652
Sierra Leone,SLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7174186706543,43.3078117370605,NA,42.7926788330078,40.2860641479492,39.6553192138672,50.0583992004395,NA,NA,20.5458889007568,NA
Singapore,SGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.947304546833038,0.935800015926361,0.191479995846748,1.03249001502991,0.28371998667717,NA
Sint Maarten (Dutch part),SXM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slovak Republic,SVK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0011899471283,1.00053000450134,0.827570021152496,1.25437998771667,1.46774005889893,1.58059000968933,1.73359000682831,1.84555995464325,2.1656699180603,2.54534006118774,2.77136993408203,3.24003005027771,3.63168001174927,3.97888994216919,4.18496990203857,4.4137601852417,4.43486976623535,4.41154003143311,4.37399005889893,3.96404004096985,NA
Slovenia,SVN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80712008476257,2.82871007919312,0.241750001907349,1.8714200258255,1.62197995185852,2.27679991722107,2.31188988685608,2.7910099029541,2.79516005516052,3.0994598865509,2.49300003051758,2.21459007263184,2.14303994178772,2.14979004859924,2.11456990242004,2.27679991722107,2.22205996513367,2.14608001708984,2.36807990074158,1.72335994243622,1.35390996932983,1.13192999362946,0.959049999713898,1.49441003799438,NA
Small states,SST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.706169128418,32.1859588623047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,NA,NA,NA,NA,NA,NA,83.4757308959961,82.9639129638672,83.7189331054688,85.2315521240234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Africa,ZAF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.03921985626221,NA,NA,NA,NA,15.4326000213623,18.6625099182129,22.2068405151367,23.0505504608154,22.070930480957,19.7387199401855,17.4113903045654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1408700942993,3.95047998428345,1.96329998970032,3.63188004493713,2.16273999214172,NA
South Asia,SAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Asia (IDA & IBRD),TSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Sudan,SSD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.0224494934082,NA,NA,NA,64.5997467041016,NA,NA,NA,NA,NA,NA,NA
Spain,ESP,NA,NA,10.9369096755981,NA,4.43538999557495,4.86531019210815,3.10689997673035,3.12814998626709,2.15937995910645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106299996376038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38703000545502,2.0246798992157,2.1322500705719,2.43495988845825,2.693039894104,2.84827995300293,2.73796010017395,2.56612992286682,2.46856999397278,2.55676007270813,2.51149010658264,NA
Sri Lanka,LKA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.71595001220703,9.04582977294922,8.99343967437744,8.26669597625732,NA,4.79062032699585,5.23932409286499,4.68416404724121,3.99645447731018,NA,NA,2.76850962638855,NA
St. Kitts and Nevis,KNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.40579986572266,11.045220375061,7.01753997802734,NA,NA,NA,NA,NA,NA,NA,12.1753196716309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,LCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9888305664062,7.90573978424072,21.0115203857422,25.3335990905762,19.5411605834961,25.66282081604,8.18237018585205,1.06273996829987,6.72664022445679,6.49827003479004,5.03170013427734,7.49581003189087,5.64024019241333,6.94505977630615,10.7425003051758,NA,12.1886968612671,8.03526020050049,10.8016700744629,11.7615900039673,12.2939701080322,12.6522703170776,NA,NA
St. Martin (French part),MAF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1165599822998,3.83577990531921,NA,NA,NA,NA,NA,3.58435010910034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,SSF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa (excluding high income),SSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa (IDA & IBRD countries),TSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudan,SDN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3007202148438,NA,NA,NA,NA,NA,NA,31.1891498565674,NA,NA,NA,NA
Suriname,SUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.689790725708,19.1278190612793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4214305877686,23.9103393554688,22.1748008728027,19.5293598175049,18.7271499633789,18.788610458374,19.4834594726562,NA,NA,NA,NA,NA,NA,NA
Sweden,SWE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100369997322559,NA,1.09475994110107,1.2268899679184,1.14798998832703,2.18601989746094,2.37945008277893,3.93045997619629,1.95272994041443,1.05598998069763,1.25022995471954,0.921060025691986,NA,NA,0.62542998790741,0.805779993534088,0.599950015544891,0.505980014801025,NA
Switzerland,CHE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.36890983581543,6.21867990493774,5.69099998474121,5.45091009140015,5.78109979629517,6.19517993927002,6.35544013977051,6.72112989425659,7.09755992889404,7.06599998474121,6.93329000473022,5.41899013519287,5.5283899307251,5.7036600112915,NA,NA,NA,NA,2.1401801109314,1.31122994422913,1.53442001342773,1.28404998779297,1.18757998943329,1.14328002929688,1.12477004528046,0.737410008907318,NA,NA,NA,NA,NA,NA,0.895910024642944,0.924430012702942,0.0979499965906143,0.233030006289482,0.166060000658035,0.150350004434586,0.0922999978065491,0.125090003013611,0.172370001673698,NA
Syrian Arab Republic,SYR,76.4258880615234,NA,63.4020881652832,NA,60.1975402832031,56.6054306030273,54.8693008422852,53.8710899353027,52.8020515441895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.9072189331055,42.4897689819336,42.9531593322754,40.7649803161621,38.5203018188477,23.827449798584,20.3715991973877,15.6605195999146,17.5598793029785,14.3471603393555,13.248740196228,10.4889497756958,9.83856010437012,9.83049011230469,9.54378032684326,44.5040702819824,NA,NA,NA,NA,NA,NA,50.0680198669434,50.9622497558594,50.7832717895508
Tajikistan,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4841003417969,24.8008899688721,26.2711505889893,22.1317501068115,NA,15.8776702880859,15.9609899520874,14.9023704528809,12.9740200042725,12.3940200805664,11.8520498275757,10.9008502960205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,TZA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.2248611450195,59.4098091125488,NA,67.7247161865234,64.3000564575195,54.0920181274414,51.4770202636719,49.4952278137207,49.0523071289062,48.8046379089355,NA
Thailand,THA,NA,NA,81.5033493041992,79.0995712280273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23645997047424,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56151723861694,3.8471345901489298,3.41252279281616,0.799601674079895
Timor-Leste,TLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5783596038818,20.7402801513672,18.4105930328369,14.8709802627563,14.6446218490601,14.8846807479858,12.7229433059692,11.8788423538208,9.9938268661499,10.3769683837891,11.2694578170776,9.52728843688965,8.61077499389648,NA,NA
Togo,TGO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.2180786132812,NA,NA,NA,NA,NA,NA,NA,50.0174217224121,NA,51.4114685058594,NA,48.1040382385254,47.7820205688477,47.000358581543,NA,50.9326591491699,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2567691802979,NA,NA,NA,20.7847690582275,NA
Tonga,TON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.184229850769,5.71062994003296,NA,23.1028995513916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.97262620925903,12.8435611724854,1.09622406959534,8.99725246429443,NA,NA,6.87585735321045,23.0650424957275,6.09904432296753,NA,NA
Trinidad and Tobago,TTO,17.9823799133301,18.5089302062988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2528896331787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0949802398682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tunisia,TUN,NA,NA,NA,NA,NA,NA,NA,55.5149993896484,56.5899505615234,57.5681190490723,NA,NA,49.7944717407227,47.369758605957,43.3714408874512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turkiye,TUR,NA,NA,NA,50.5038681030273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.1660194396973,NA,31.3845806121826,17.5762195587158,NA,NA,NA,NA,NA,NA,NA,NA,3.48458003997803,2.44682002067566,2.21092009544373,1.43482995033264,1.1115700006485,0.572899997234344,0.783230006694794,1.0237900018692,0.76130998134613,NA,NA,NA,NA,NA
Turkmenistan,TKM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0199900008738041
Turks and Caicos Islands,TCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1386098861694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6889495849609,24.4530200958252,NA,32.4775352478027,NA,NA,NA,21.3685474395752,NA
Tuvalu,TUV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33333015441895,9.62025356292725,10.0529098510742,NA,NA,7.28290987014771,17.073169708252,4.88431978225708,3.94089007377625
Uganda,UGA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5389633178711,47.7720222473145,42.8107032775879,48.9153366088867,47.1431770324707,49.4540252685547,NA,NA,NA,NA,NA
Ukraine,UKR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974420011043549,0.667420029640198,2.52184009552002,NA,2.35104990005493,2.27547001838684,2.03805994987488,2.45238995552063,2.50504994392395,2.25831007957458,1.85591995716095,1.5251100063324,1.27690005302429,7.61253976821899,9.13317966461182,9.67938995361328,10.0945796966553,10.5712995529175,10.6828498840332,10.743800163269,NA
United Arab Emirates,ARE,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8315811157227,25.6867008209229,22.9787006378174,30.6538791656494,NA,NA,NA,25.064640045166,NA,NA,NA,NA,NA,NA,11.230019569397,12.629280090332,NA,17.8646602630615,23.0426998138428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,5.77375984191895,5.72829008102417,7.09274005889893,6.25495004653931,6.25823020935059,1.20213997364044,0.916260004043579,0.825890004634857,0.604550004005432,NA,NA,0.278380006551743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53942000865936,1.40582001209259,0.73786997795105,0.101130001246929,NA,0.181610003113747,NA,NA,0.306439995765686,2.46044993400574,1.2897200584411601,NA,NA,1.68812000751495,5.07993984222412,1.37827003002167,1.36822998523712,1.21775996685028,NA,0.905510008335114,2.29341006278992,3.18505001068115,2.90212988853455,1.67507004737854,NA
United States,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper middle income,UMC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,URY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.38910961151123,10.0783395767212,10.8665399551392,NA,15.8810796737671,15.4910898208618,NA,7.4854998588562,0.885299980640411,3.0455598831176798,1.59091997146606,NA,0.476080000400543,1.08826994895935,2.05779719352722,NA
